MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,배포처
서울특별시,11,11110,종로구,309350,553050,1,biz-gis.com
서울특별시,11,11110,종로구,309150,554250,1,biz-gis.com
서울특별시,11,11110,종로구,310450,552350,1,biz-gis.com
서울특별시,11,11110,종로구,310150,553350,2,biz-gis.com
서울특별시,11,11110,종로구,310350,552850,1,biz-gis.com
서울특별시,11,11110,종로구,309950,553050,1,biz-gis.com
서울특별시,11,11110,종로구,310350,552650,1,biz-gis.com
서울특별시,11,11110,종로구,311150,552350,1,biz-gis.com
서울특별시,11,11110,종로구,311450,554350,2,biz-gis.com
서울특별시,11,11110,종로구,312650,553050,1,biz-gis.com
서울특별시,11,11110,종로구,312350,553050,2,biz-gis.com
서울특별시,11,11110,종로구,312050,554250,1,biz-gis.com
서울특별시,11,11110,종로구,311750,554250,1,biz-gis.com
서울특별시,11,11110,종로구,311750,554550,1,biz-gis.com
서울특별시,11,11110,종로구,313550,552950,1,biz-gis.com
서울특별시,11,11140,중구,308950,551050,1,biz-gis.com
서울특별시,11,11140,중구,308950,551350,1,biz-gis.com
서울특별시,11,11140,중구,309850,551750,1,biz-gis.com
서울특별시,11,11140,중구,310350,551850,1,biz-gis.com
서울특별시,11,11140,중구,310950,551750,1,biz-gis.com
서울특별시,11,11140,중구,311250,551250,1,biz-gis.com
서울특별시,11,11140,중구,311050,551750,1,biz-gis.com
서울특별시,11,11140,중구,310850,552050,1,biz-gis.com
서울특별시,11,11140,중구,311550,551950,1,biz-gis.com
서울특별시,11,11140,중구,311250,551850,1,biz-gis.com
서울특별시,11,11140,중구,312350,550650,1,biz-gis.com
서울특별시,11,11140,중구,312150,551750,1,biz-gis.com
서울특별시,11,11140,중구,311850,551750,1,biz-gis.com
서울특별시,11,11140,중구,312450,551050,1,biz-gis.com
서울특별시,11,11140,중구,312250,551850,1,biz-gis.com
서울특별시,11,11140,중구,312150,552150,1,biz-gis.com
서울특별시,11,11170,용산구,307950,548850,1,biz-gis.com
서울특별시,11,11170,용산구,308550,548350,1,biz-gis.com
서울특별시,11,11170,용산구,308750,548150,1,biz-gis.com
서울특별시,11,11170,용산구,308650,550050,1,biz-gis.com
서울특별시,11,11170,용산구,308550,550050,1,biz-gis.com
서울특별시,11,11170,용산구,311850,549650,1,biz-gis.com
서울특별시,11,11200,성동구,314650,551850,1,biz-gis.com
서울특별시,11,11200,성동구,314050,552150,1,biz-gis.com
서울특별시,11,11200,성동구,315050,551750,2,biz-gis.com
서울특별시,11,11200,성동구,314850,552050,1,biz-gis.com
서울특별시,11,11200,성동구,316550,549250,1,biz-gis.com
서울특별시,11,11200,성동구,315950,550250,1,biz-gis.com
서울특별시,11,11230,동대문구,314050,553250,1,biz-gis.com
서울특별시,11,11290,성북구,312650,554750,1,biz-gis.com
서울특별시,11,11290,성북구,312650,554250,1,biz-gis.com
서울특별시,11,11290,성북구,312150,557250,1,biz-gis.com
서울특별시,11,11290,성북구,313550,555150,1,biz-gis.com
서울특별시,11,11290,성북구,313450,555250,1,biz-gis.com
서울특별시,11,11290,성북구,313450,555050,1,biz-gis.com
서울특별시,11,11290,성북구,314550,554750,1,biz-gis.com
서울특별시,11,11290,성북구,314650,554450,1,biz-gis.com
서울특별시,11,11290,성북구,314650,555850,1,biz-gis.com
서울특별시,11,11290,성북구,313850,556450,1,biz-gis.com
서울특별시,11,11290,성북구,314950,556650,1,biz-gis.com
서울특별시,11,11305,강북구,312650,563050,1,biz-gis.com
서울특별시,11,11305,강북구,312950,559650,1,biz-gis.com
서울특별시,11,11305,강북구,313350,559450,1,biz-gis.com
서울특별시,11,11305,강북구,313050,561250,1,biz-gis.com
서울특별시,11,11305,강북구,313850,558950,1,biz-gis.com
서울특별시,11,11305,강북구,313950,560250,1,biz-gis.com
서울특별시,11,11305,강북구,313950,560650,1,biz-gis.com
서울특별시,11,11320,도봉구,314650,561050,1,biz-gis.com
서울특별시,11,11320,도봉구,314250,562550,1,biz-gis.com
서울특별시,11,11320,도봉구,315550,559550,1,biz-gis.com
서울특별시,11,11320,도봉구,315750,561950,1,biz-gis.com
서울특별시,11,11320,도봉구,315450,562550,1,biz-gis.com
서울특별시,11,11320,도봉구,314950,562850,1,biz-gis.com
서울특별시,11,11320,도봉구,315450,563450,1,biz-gis.com
서울특별시,11,11320,도봉구,315050,563750,1,biz-gis.com
서울특별시,11,11380,은평구,305150,556450,1,biz-gis.com
서울특별시,11,11380,은평구,304650,557050,1,biz-gis.com
서울특별시,11,11380,은평구,304950,558150,1,biz-gis.com
서울특별시,11,11380,은평구,305650,556250,1,biz-gis.com
서울특별시,11,11380,은평구,305750,557450,1,biz-gis.com
서울특별시,11,11410,서대문구,305050,552450,1,biz-gis.com
서울특별시,11,11410,서대문구,304550,552350,1,biz-gis.com
서울특별시,11,11410,서대문구,304950,553850,1,biz-gis.com
서울특별시,11,11410,서대문구,305950,551050,1,biz-gis.com
서울특별시,11,11410,서대문구,306250,551750,2,biz-gis.com
서울특별시,11,11410,서대문구,305650,552450,1,biz-gis.com
서울특별시,11,11410,서대문구,306050,554150,1,biz-gis.com
서울특별시,11,11410,서대문구,307650,552050,1,biz-gis.com
서울특별시,11,11410,서대문구,308150,552350,1,biz-gis.com
서울특별시,11,11410,서대문구,308050,552550,1,biz-gis.com
서울특별시,11,11410,서대문구,308550,551650,1,biz-gis.com
서울특별시,11,11410,서대문구,308750,551750,1,biz-gis.com
서울특별시,11,11440,마포구,302050,553250,1,biz-gis.com
서울특별시,11,11440,마포구,301950,553750,1,biz-gis.com
서울특별시,11,11440,마포구,302050,554150,1,biz-gis.com
서울특별시,11,11440,마포구,302050,553850,1,biz-gis.com
서울특별시,11,11440,마포구,303150,551150,1,biz-gis.com
서울특별시,11,11440,마포구,302650,552050,1,biz-gis.com
서울특별시,11,11440,마포구,303950,552150,1,biz-gis.com
서울특별시,11,11440,마포구,304650,550650,2,biz-gis.com
서울특별시,11,11440,마포구,304350,550950,1,biz-gis.com
서울특별시,11,11440,마포구,304850,551250,2,biz-gis.com
서울특별시,11,11440,마포구,305350,551650,1,biz-gis.com
서울특별시,11,11440,마포구,307050,549750,1,biz-gis.com
서울특별시,11,11440,마포구,306450,549950,1,biz-gis.com
서울특별시,11,11440,마포구,306750,550550,1,biz-gis.com
서울특별시,11,11440,마포구,307550,550150,1,biz-gis.com
서울특별시,11,11470,양천구,296450,549150,1,biz-gis.com
서울특별시,11,11470,양천구,299250,546950,1,biz-gis.com
서울특별시,11,11470,양천구,300550,548250,1,biz-gis.com
서울특별시,11,11470,양천구,301050,549150,1,biz-gis.com
서울특별시,11,11470,양천구,301450,549250,1,biz-gis.com
서울특별시,11,11470,양천구,301250,549150,1,biz-gis.com
서울특별시,11,11470,양천구,301550,549150,1,biz-gis.com
서울특별시,11,11500,강서구,293850,553850,1,biz-gis.com
서울특별시,11,11500,강서구,295050,552050,1,biz-gis.com
서울특별시,11,11500,강서구,295350,553050,1,biz-gis.com
서울특별시,11,11500,강서구,295150,553750,1,biz-gis.com
서울특별시,11,11500,강서구,296950,550450,1,biz-gis.com
서울특별시,11,11500,강서구,297750,548350,1,biz-gis.com
서울특별시,11,11500,강서구,297550,548750,1,biz-gis.com
서울특별시,11,11500,강서구,297750,549450,1,biz-gis.com
서울특별시,11,11500,강서구,297950,550250,1,biz-gis.com
서울특별시,11,11500,강서구,297350,549750,2,biz-gis.com
서울특별시,11,11500,강서구,298550,550850,1,biz-gis.com
서울특별시,11,11500,강서구,299550,548450,1,biz-gis.com
서울특별시,11,11500,강서구,299950,550650,1,biz-gis.com
서울특별시,11,11530,구로구,297550,544550,1,biz-gis.com
서울특별시,11,11530,구로구,298850,543650,1,biz-gis.com
서울특별시,11,11530,구로구,298550,545250,1,biz-gis.com
서울특별시,11,11530,구로구,298750,545850,1,biz-gis.com
서울특별시,11,11530,구로구,300250,544650,1,biz-gis.com
서울특별시,11,11530,구로구,300550,544850,1,biz-gis.com
서울특별시,11,11530,구로구,301850,542850,1,biz-gis.com
서울특별시,11,11530,구로구,301350,545350,1,biz-gis.com
서울특별시,11,11530,구로구,301750,545150,1,biz-gis.com
서울특별시,11,11530,구로구,302050,545750,1,biz-gis.com
서울특별시,11,11530,구로구,302450,542950,1,biz-gis.com
서울특별시,11,11530,구로구,302950,542950,1,biz-gis.com
서울특별시,11,11530,구로구,302250,543150,1,biz-gis.com
서울특별시,11,11530,구로구,302750,542550,1,biz-gis.com
서울특별시,11,11530,구로구,302250,543650,1,biz-gis.com
서울특별시,11,11545,금천구,300950,542950,1,biz-gis.com
서울특별시,11,11545,금천구,301750,542350,1,biz-gis.com
서울특별시,11,11545,금천구,301150,542950,1,biz-gis.com
서울특별시,11,11545,금천구,302950,537950,1,biz-gis.com
서울특별시,11,11545,금천구,302850,539650,1,biz-gis.com
서울특별시,11,11545,금천구,302850,540050,1,biz-gis.com
서울특별시,11,11545,금천구,302650,540050,1,biz-gis.com
서울특별시,11,11545,금천구,303050,540950,1,biz-gis.com
서울특별시,11,11545,금천구,302050,541950,1,biz-gis.com
서울특별시,11,11545,금천구,303450,539450,1,biz-gis.com
서울특별시,11,11560,영등포구,302450,544350,2,biz-gis.com
서울특별시,11,11560,영등포구,302650,546750,1,biz-gis.com
서울특별시,11,11560,영등포구,302650,546650,1,biz-gis.com
서울특별시,11,11560,영등포구,302450,547850,1,biz-gis.com
서울특별시,11,11560,영등포구,302450,547450,1,biz-gis.com
서울특별시,11,11560,영등포구,302750,548250,1,biz-gis.com
서울특별시,11,11560,영등포구,303650,545650,1,biz-gis.com
서울특별시,11,11560,영등포구,303850,545850,1,biz-gis.com
서울특별시,11,11560,영등포구,303250,547450,1,biz-gis.com
서울특별시,11,11560,영등포구,305050,546250,1,biz-gis.com
서울특별시,11,11560,영등포구,304650,548550,1,biz-gis.com
서울특별시,11,11560,영등포구,306250,547150,1,biz-gis.com
서울특별시,11,11590,동작구,304050,543650,1,biz-gis.com
서울특별시,11,11590,동작구,305750,545150,1,biz-gis.com
서울특별시,11,11590,동작구,306050,545550,1,biz-gis.com
서울특별시,11,11590,동작구,306150,545550,1,biz-gis.com
서울특별시,11,11590,동작구,306150,546550,1,biz-gis.com
서울특별시,11,11590,동작구,306950,545450,1,biz-gis.com
서울특별시,11,11590,동작구,307050,545150,1,biz-gis.com
서울특별시,11,11590,동작구,307050,545350,1,biz-gis.com
서울특별시,11,11590,동작구,306350,546150,1,biz-gis.com
서울특별시,11,11590,동작구,307050,546450,1,biz-gis.com
서울특별시,11,11590,동작구,306550,546550,1,biz-gis.com
서울특별시,11,11590,동작구,309150,542850,1,biz-gis.com
서울특별시,11,11590,동작구,309450,542050,1,biz-gis.com
서울특별시,11,11590,동작구,309650,543050,1,biz-gis.com
서울특별시,11,11620,관악구,304050,542950,1,biz-gis.com
서울특별시,11,11620,관악구,304350,541650,1,biz-gis.com
서울특별시,11,11620,관악구,304750,543550,1,biz-gis.com
서울특별시,11,11620,관악구,305350,541350,1,biz-gis.com
서울특별시,11,11620,관악구,305750,541650,1,biz-gis.com
서울특별시,11,11620,관악구,306250,541750,1,biz-gis.com
서울특별시,11,11620,관악구,305450,542950,1,biz-gis.com
서울특별시,11,11620,관악구,305650,542650,1,biz-gis.com
서울특별시,11,11620,관악구,305350,543450,2,biz-gis.com
서울특별시,11,11620,관악구,305850,543550,1,biz-gis.com
서울특별시,11,11620,관악구,307250,540950,1,biz-gis.com
서울특별시,11,11620,관악구,306350,541650,1,biz-gis.com
서울특별시,11,11620,관악구,307250,542750,1,biz-gis.com
서울특별시,11,11620,관악구,306650,542750,1,biz-gis.com
서울특별시,11,11620,관악구,306950,543550,1,biz-gis.com
서울특별시,11,11620,관악구,306850,543350,1,biz-gis.com
서울특별시,11,11620,관악구,308350,542150,1,biz-gis.com
서울특별시,11,11620,관악구,307650,542450,1,biz-gis.com
서울특별시,11,11620,관악구,307450,543050,1,biz-gis.com
서울특별시,11,11620,관악구,308350,542450,1,biz-gis.com
서울특별시,11,11650,서초구,310250,542850,1,biz-gis.com
서울특별시,11,11650,서초구,311350,542950,1,biz-gis.com
서울특별시,11,11650,서초구,311250,543650,1,biz-gis.com
서울특별시,11,11650,서초구,312250,543050,1,biz-gis.com
서울특별시,11,11650,서초구,312350,543850,1,biz-gis.com
서울특별시,11,11650,서초구,311950,543450,1,biz-gis.com
서울특별시,11,11650,서초구,312450,543350,1,biz-gis.com
서울특별시,11,11650,서초구,313550,543250,1,biz-gis.com
서울특별시,11,11650,서초구,312950,544650,1,biz-gis.com
서울특별시,11,11650,서초구,312750,543950,1,biz-gis.com
서울특별시,11,11650,서초구,313150,544450,1,biz-gis.com
서울특별시,11,11650,서초구,312750,545950,1,biz-gis.com
서울특별시,11,11650,서초구,313550,546350,1,biz-gis.com
서울특별시,11,11650,서초구,313250,546450,1,biz-gis.com
서울특별시,11,11650,서초구,314450,543450,1,biz-gis.com
서울특별시,11,11650,서초구,314450,543650,1,biz-gis.com
서울특별시,11,11650,서초구,314350,543550,1,biz-gis.com
서울특별시,11,11650,서초구,314050,544150,1,biz-gis.com
서울특별시,11,11650,서초구,315150,542550,1,biz-gis.com
서울특별시,11,11650,서초구,315850,541850,1,biz-gis.com
서울특별시,11,11680,강남구,314550,543750,1,biz-gis.com
서울특별시,11,11680,강남구,314350,544450,1,biz-gis.com
서울특별시,11,11680,강남구,314550,544650,1,biz-gis.com
서울특별시,11,11680,강남구,314150,544950,1,biz-gis.com
서울특별시,11,11680,강남구,314650,544850,1,biz-gis.com
서울특별시,11,11680,강남구,314550,545650,1,biz-gis.com
서울특별시,11,11680,강남구,313950,545950,1,biz-gis.com
서울특별시,11,11680,강남구,314250,546550,1,biz-gis.com
서울특별시,11,11680,강남구,313750,546850,1,biz-gis.com
서울특별시,11,11680,강남구,314550,546550,1,biz-gis.com
서울특별시,11,11680,강남구,314550,547150,1,biz-gis.com
서울특별시,11,11680,강남구,314050,547650,1,biz-gis.com
서울특별시,11,11680,강남구,315650,542550,1,biz-gis.com
서울특별시,11,11680,강남구,314750,544250,2,biz-gis.com
서울특별시,11,11680,강남구,315050,544150,1,biz-gis.com
서울특별시,11,11680,강남구,314850,544950,1,biz-gis.com
서울특별시,11,11680,강남구,314650,545050,1,biz-gis.com
서울특별시,11,11680,강남구,314950,545150,1,biz-gis.com
서울특별시,11,11680,강남구,315150,545950,1,biz-gis.com
서울특별시,11,11680,강남구,315150,545850,1,biz-gis.com
서울특별시,11,11680,강남구,315550,545450,1,biz-gis.com
서울특별시,11,11680,강남구,315250,546450,1,biz-gis.com
서울특별시,11,11680,강남구,314850,547750,1,biz-gis.com
서울특별시,11,11680,강남구,315650,544650,1,biz-gis.com
서울특별시,11,11680,강남구,316050,545050,1,biz-gis.com
서울특별시,11,11680,강남구,315850,546150,1,biz-gis.com
서울특별시,11,11680,강남구,316650,546250,1,biz-gis.com
서울특별시,11,11200,성동구,317550,549550,1,biz-gis.com
서울특별시,11,11200,성동구,317150,549750,1,biz-gis.com
서울특별시,11,11215,광진구,318650,549350,1,biz-gis.com
서울특별시,11,11215,광진구,318250,549950,1,biz-gis.com
서울특별시,11,11215,광진구,318550,551650,1,biz-gis.com
서울특별시,11,11215,광진구,319350,549150,1,biz-gis.com
서울특별시,11,11215,광진구,318950,549250,1,biz-gis.com
서울특별시,11,11215,광진구,319750,550350,1,biz-gis.com
서울특별시,11,11230,동대문구,316450,552350,1,biz-gis.com
서울특별시,11,11230,동대문구,315950,552950,1,biz-gis.com
서울특별시,11,11230,동대문구,315850,553950,1,biz-gis.com
서울특별시,11,11230,동대문구,316850,554950,2,biz-gis.com
서울특별시,11,11230,동대문구,316250,555050,1,biz-gis.com
서울특별시,11,11230,동대문구,316750,555250,1,biz-gis.com
서울특별시,11,11230,동대문구,317650,551850,2,biz-gis.com
서울특별시,11,11230,동대문구,317750,552150,1,biz-gis.com
서울특별시,11,11230,동대문구,317050,553750,1,biz-gis.com
서울특별시,11,11230,동대문구,317950,554050,1,biz-gis.com
서울특별시,11,11260,중랑구,318650,555950,1,biz-gis.com
서울특별시,11,11260,중랑구,318550,557050,1,biz-gis.com
서울특별시,11,11260,중랑구,319550,555450,1,biz-gis.com
서울특별시,11,11260,중랑구,320050,556250,1,biz-gis.com
서울특별시,11,11260,중랑구,320050,555850,1,biz-gis.com
서울특별시,11,11260,중랑구,320150,555850,1,biz-gis.com
서울특별시,11,11260,중랑구,320350,556650,1,biz-gis.com
서울특별시,11,11290,성북구,315950,557250,1,biz-gis.com
서울특별시,11,11320,도봉구,315850,562050,1,biz-gis.com
서울특별시,11,11350,노원구,316150,559550,1,biz-gis.com
서울특별시,11,11350,노원구,316750,564950,1,biz-gis.com
서울특별시,11,11350,노원구,316950,558350,1,biz-gis.com
서울특별시,11,11350,노원구,318050,558850,1,biz-gis.com
서울특별시,11,11350,노원구,318750,563450,1,biz-gis.com
서울특별시,11,11350,노원구,318150,562850,1,biz-gis.com
서울특별시,11,11680,강남구,317050,542950,1,biz-gis.com
서울특별시,11,11680,강남구,317550,543750,1,biz-gis.com
서울특별시,11,11680,강남구,317150,544950,1,biz-gis.com
서울특별시,11,11680,강남구,316850,545250,1,biz-gis.com
서울특별시,11,11680,강남구,317150,545750,1,biz-gis.com
서울특별시,11,11680,강남구,317150,546850,1,biz-gis.com
서울특별시,11,11680,강남구,320550,543450,1,biz-gis.com
서울특별시,11,11710,송파구,318650,546250,1,biz-gis.com
서울특별시,11,11710,송파구,319450,545150,1,biz-gis.com
서울특별시,11,11710,송파구,319350,545750,1,biz-gis.com
서울특별시,11,11710,송파구,320950,547250,1,biz-gis.com
서울특별시,11,11710,송파구,321550,546550,1,biz-gis.com
서울특별시,11,11710,송파구,321550,546950,1,biz-gis.com
서울특별시,11,11710,송파구,321950,546250,1,biz-gis.com
서울특별시,11,11710,송파구,322750,542950,1,biz-gis.com
서울특별시,11,11710,송파구,322250,542450,1,biz-gis.com
서울특별시,11,11710,송파구,322450,542350,1,biz-gis.com
서울특별시,11,11710,송파구,322550,543250,1,biz-gis.com
서울특별시,11,11710,송파구,322050,544250,1,biz-gis.com
서울특별시,11,11710,송파구,321950,544750,1,biz-gis.com
서울특별시,11,11710,송파구,322850,545350,1,biz-gis.com
서울특별시,11,11710,송파구,323950,545150,1,biz-gis.com
서울특별시,11,11740,강동구,322650,547950,1,biz-gis.com
서울특별시,11,11740,강동구,322950,550550,1,biz-gis.com
서울특별시,11,11740,강동구,323450,548250,1,biz-gis.com
서울특별시,11,11740,강동구,323250,547850,1,biz-gis.com
서울특별시,11,11740,강동구,323550,548950,1,biz-gis.com
서울특별시,11,11740,강동구,323050,550450,1,biz-gis.com
서울특별시,11,11740,강동구,324450,549750,1,biz-gis.com
서울특별시,11,11110,종로구,308850,553950,1,biz-gis.com
서울특별시,11,11110,종로구,310250,553050,1,biz-gis.com
서울특별시,11,11110,종로구,309750,552750,1,biz-gis.com
서울특별시,11,11110,종로구,310350,554050,1,biz-gis.com
서울특별시,11,11110,종로구,311050,552350,1,biz-gis.com
서울특별시,11,11110,종로구,310950,553050,1,biz-gis.com
서울특별시,11,11110,종로구,310550,552750,1,biz-gis.com
서울특별시,11,11110,종로구,310650,552750,1,biz-gis.com
서울특별시,11,11110,종로구,310850,553350,1,biz-gis.com
서울특별시,11,11110,종로구,311450,553350,1,biz-gis.com
서울특별시,11,11110,종로구,312450,552950,1,biz-gis.com
서울특별시,11,11140,중구,309350,551150,1,biz-gis.com
서울특별시,11,11140,중구,310250,551750,2,biz-gis.com
서울특별시,11,11140,중구,309950,552050,1,biz-gis.com
서울특별시,11,11140,중구,310250,552150,2,biz-gis.com
서울특별시,11,11140,중구,312450,551450,1,biz-gis.com
서울특별시,11,11140,중구,311850,551550,1,biz-gis.com
서울특별시,11,11140,중구,311850,552050,1,biz-gis.com
서울특별시,11,11140,중구,312650,550950,1,biz-gis.com
서울특별시,11,11170,용산구,308250,548850,1,biz-gis.com
서울특별시,11,11170,용산구,308450,547850,1,biz-gis.com
서울특별시,11,11170,용산구,309050,548550,1,biz-gis.com
서울특별시,11,11170,용산구,308850,548550,1,biz-gis.com
서울특별시,11,11170,용산구,308750,549950,2,biz-gis.com
서울특별시,11,11170,용산구,309050,549950,1,biz-gis.com
서울특별시,11,11170,용산구,308750,550050,1,biz-gis.com
서울특별시,11,11170,용산구,309250,549650,1,biz-gis.com
서울특별시,11,11170,용산구,310050,550150,1,biz-gis.com
서울특별시,11,11170,용산구,311150,548350,1,biz-gis.com
서울특별시,11,11170,용산구,311350,548650,1,biz-gis.com
서울특별시,11,11200,성동구,315350,551750,1,biz-gis.com
서울특별시,11,11200,성동구,316450,549850,1,biz-gis.com
서울특별시,11,11230,동대문구,314850,553550,1,biz-gis.com
서울특별시,11,11230,동대문구,315650,553750,1,biz-gis.com
서울특별시,11,11230,동대문구,315650,554050,1,biz-gis.com
서울특별시,11,11290,성북구,312550,555050,1,biz-gis.com
서울특별시,11,11290,성북구,313550,556350,1,biz-gis.com
서울특별시,11,11290,성북구,313550,555850,1,biz-gis.com
서울특별시,11,11290,성북구,314450,554650,1,biz-gis.com
서울특별시,11,11290,성북구,313750,554550,1,biz-gis.com
서울특별시,11,11290,성북구,314950,554950,1,biz-gis.com
서울특별시,11,11290,성북구,315350,556050,1,biz-gis.com
서울특별시,11,11305,강북구,313650,559750,1,biz-gis.com
서울특별시,11,11305,강북구,313150,560850,1,biz-gis.com
서울특별시,11,11305,강북구,312950,561550,1,biz-gis.com
서울특별시,11,11305,강북구,312950,562150,1,biz-gis.com
서울특별시,11,11305,강북구,314650,557350,1,biz-gis.com
서울특별시,11,11305,강북구,313950,558050,1,biz-gis.com
서울특별시,11,11305,강북구,313850,560250,1,biz-gis.com
서울특별시,11,11305,강북구,314250,560050,1,biz-gis.com
서울특별시,11,11305,강북구,313750,560250,1,biz-gis.com
서울특별시,11,11305,강북구,313850,559950,1,biz-gis.com
서울특별시,11,11305,강북구,314850,560050,1,biz-gis.com
서울특별시,11,11320,도봉구,313950,562750,1,biz-gis.com
서울특별시,11,11320,도봉구,314450,562250,1,biz-gis.com
서울특별시,11,11320,도봉구,315050,561050,1,biz-gis.com
서울특별시,11,11320,도봉구,315150,562950,1,biz-gis.com
서울특별시,11,11320,도봉구,314850,563650,1,biz-gis.com
서울특별시,11,11320,도봉구,315250,563550,1,biz-gis.com
서울특별시,11,11380,은평구,302950,553850,1,biz-gis.com
서울특별시,11,11380,은평구,303450,553950,1,biz-gis.com
서울특별시,11,11380,은평구,304250,554550,1,biz-gis.com
서울특별시,11,11380,은평구,304050,555250,1,biz-gis.com
서울특별시,11,11380,은평구,304550,556150,1,biz-gis.com
서울특별시,11,11380,은평구,305150,556150,1,biz-gis.com
서울특별시,11,11380,은평구,304450,558150,1,biz-gis.com
서울특별시,11,11380,은평구,304450,558050,1,biz-gis.com
서울특별시,11,11380,은평구,305050,558150,1,biz-gis.com
서울특별시,11,11380,은평구,304450,557750,1,biz-gis.com
서울특별시,11,11380,은평구,305150,558450,1,biz-gis.com
서울특별시,11,11380,은평구,305450,557350,1,biz-gis.com
서울특별시,11,11380,은평구,305450,558950,1,biz-gis.com
서울특별시,11,11410,서대문구,304150,554150,1,biz-gis.com
서울특별시,11,11410,서대문구,305150,552150,1,biz-gis.com
서울특별시,11,11410,서대문구,306150,551250,1,biz-gis.com
서울특별시,11,11410,서대문구,305350,552750,1,biz-gis.com
서울특별시,11,11410,서대문구,306950,551350,1,biz-gis.com
서울특별시,11,11410,서대문구,306450,551950,1,biz-gis.com
서울특별시,11,11440,마포구,302750,552750,1,biz-gis.com
서울특별시,11,11440,마포구,304150,550650,1,biz-gis.com
서울특별시,11,11440,마포구,303550,550650,1,biz-gis.com
서울특별시,11,11440,마포구,303450,552150,1,biz-gis.com
서울특별시,11,11440,마포구,305150,550150,1,biz-gis.com
서울특별시,11,11440,마포구,304350,550350,1,biz-gis.com
서울특별시,11,11440,마포구,304350,550450,1,biz-gis.com
서울특별시,11,11440,마포구,304750,551450,1,biz-gis.com
서울특별시,11,11440,마포구,304550,551250,1,biz-gis.com
서울특별시,11,11440,마포구,304650,551150,1,biz-gis.com
서울특별시,11,11440,마포구,304250,551750,1,biz-gis.com
서울특별시,11,11440,마포구,304650,551250,1,biz-gis.com
서울특별시,11,11440,마포구,305650,550050,1,biz-gis.com
서울특별시,11,11440,마포구,307050,549550,1,biz-gis.com
서울특별시,11,11440,마포구,306650,550750,1,biz-gis.com
서울특별시,11,11440,마포구,306850,550550,1,biz-gis.com
서울특별시,11,11440,마포구,307450,549850,1,biz-gis.com
서울특별시,11,11440,마포구,308350,550750,1,biz-gis.com
서울특별시,11,11470,양천구,296850,548350,1,biz-gis.com
서울특별시,11,11470,양천구,297550,546050,1,biz-gis.com
서울특별시,11,11470,양천구,297650,547150,1,biz-gis.com
서울특별시,11,11470,양천구,297450,548350,1,biz-gis.com
서울특별시,11,11470,양천구,298650,547450,1,biz-gis.com
서울특별시,11,11470,양천구,299450,546850,1,biz-gis.com
서울특별시,11,11470,양천구,299650,547850,2,biz-gis.com
서울특별시,11,11470,양천구,299550,548050,1,biz-gis.com
서울특별시,11,11470,양천구,300050,549750,1,biz-gis.com
서울특별시,11,11470,양천구,299950,550450,1,biz-gis.com
서울특별시,11,11470,양천구,300250,548150,1,biz-gis.com
서울특별시,11,11470,양천구,301150,547750,1,biz-gis.com
서울특별시,11,11470,양천구,301150,548950,1,biz-gis.com
서울특별시,11,11500,강서구,296450,551150,1,biz-gis.com
서울특별시,11,11500,강서구,296750,550750,2,biz-gis.com
서울특별시,11,11500,강서구,296850,553250,1,biz-gis.com
서울특별시,11,11500,강서구,297650,548550,1,biz-gis.com
서울특별시,11,11500,강서구,297650,549550,1,biz-gis.com
서울특별시,11,11500,강서구,297550,549850,1,biz-gis.com
서울특별시,11,11500,강서구,297650,553050,1,biz-gis.com
서울특별시,11,11500,강서구,298050,549550,1,biz-gis.com
서울특별시,11,11500,강서구,298650,550850,1,biz-gis.com
서울특별시,11,11500,강서구,298150,551650,1,biz-gis.com
서울특별시,11,11500,강서구,298150,551450,1,biz-gis.com
서울특별시,11,11500,강서구,298550,552050,1,biz-gis.com
서울특별시,11,11500,강서구,300050,550650,1,biz-gis.com
서울특별시,11,11500,강서구,299250,551450,1,biz-gis.com
서울특별시,11,11530,구로구,296250,544650,1,biz-gis.com
서울특별시,11,11530,구로구,295950,544250,1,biz-gis.com
서울특별시,11,11530,구로구,297550,544150,1,biz-gis.com
서울특별시,11,11530,구로구,297650,544550,1,biz-gis.com
서울특별시,11,11530,구로구,297750,544650,2,biz-gis.com
서울특별시,11,11530,구로구,297450,544550,1,biz-gis.com
서울특별시,11,11530,구로구,300650,545750,1,biz-gis.com
서울특별시,11,11530,구로구,301350,543750,1,biz-gis.com
서울특별시,11,11530,구로구,301350,543850,1,biz-gis.com
서울특별시,11,11530,구로구,301750,543650,1,biz-gis.com
서울특별시,11,11530,구로구,301850,545150,1,biz-gis.com
서울특별시,11,11530,구로구,302350,542950,1,biz-gis.com
서울특별시,11,11545,금천구,301450,542950,1,biz-gis.com
서울특별시,11,11545,금천구,302850,541350,1,biz-gis.com
서울특별시,11,11545,금천구,302550,541650,1,biz-gis.com
서울특별시,11,11545,금천구,302350,542050,1,biz-gis.com
서울특별시,11,11545,금천구,303350,540750,1,biz-gis.com
서울특별시,11,11545,금천구,303550,542550,1,biz-gis.com
서울특별시,11,11560,영등포구,302050,547250,1,biz-gis.com
서울특별시,11,11560,영등포구,301750,547450,1,biz-gis.com
서울특별시,11,11560,영등포구,302950,543550,1,biz-gis.com
서울특별시,11,11560,영등포구,302850,544150,1,biz-gis.com
서울특별시,11,11560,영등포구,302350,545050,1,biz-gis.com
